reward_A,loss_A,reward_B,loss_B,reward_C,loss_C,reward_D,loss_D,reward_E,loss_E,reward_F,loss_F
,,,,,,,,8.0,0.24830127197702367,,
,,,,,,,,8.0,0.31994287972110513,,
,,,,,,,,9.5,0.24950533684910098,,
,,,,,,,,8.0,0.05754167167594411,,
,,,,,,,,8.0,0.2167886606987588,,
,,,,,,,,8.5,0.33685702483420044,,
,,,,,,,,9.0,0.2859931391650862,,
,,,,,,,,9.0,0.40454901787667774,,
,,,,,,,,9.5,0.2440605009517105,,
,,,,,,,,6.5,0.5327407361297753,,
,,,,,,,,9.0,0.3214782921116674,,
,,,,,,,,9.0,0.4075208770465534,,
,,,,,,,,9.0,0.2631785583850607,,
,,,,,,,,8.0,0.42461418127410333,,
,,,,,,,,8.5,0.3261444212025005,,
,,,,,,,,7.0,0.30907119973408836,,
,,,,,,,,9.0,0.13947496703954398,,
,,,,,,,,9.0,0.2871688020960528,,
,,,,,,,,9.0,0.2823938880924467,,
,,,,,,,,6.0,0.37641753195396,,
,,,,,,,,5.0,0.32622205677237537,,
,,,,,,,,4.5,0.21665415914441458,,
,,,,,,,,4.0,0.056015112662893274,,
,,,,,,,,7.0,0.6629857639997664,,
,,,,,,,,5.5,0.1686521520995897,,
,,,,,,,,8.0,0.3301987242695418,,
,,,,,,,,8.0,0.19134469791154488,,
,,,,,,,,9.0,0.2609976824793323,,
,,,,,,,,9.0,0.1493290521450047,,
,,,,,,,,9.0,0.0946899021296643,,
,,,,,,,,8.0,0.025816969132013163,,
,,,,,,,,9.0,0.06526234905388452,,
,,,,,,,,6.5,0.09160251000357403,,
,,,,,,,,6.5,0.0970307927236307,,
,,,,,,,,9.0,0.026322185254395697,,
,,,,,,,,9.0,0.02983603347820827,,
,,,,,,,,9.0,0.021288930761522967,,
,,,,,,,,9.0,0.029123436001847396,,
,,,,,,,,9.0,0.016339785536667168,,
,,,,,,,,9.0,0.024436208408978692,,
,,,,,,,,9.0,0.009676190964211219,,
,,,,,,,,9.0,0.0022254173924697697,,
,,,,,,,,9.0,0.009228457365848635,,
,,,,,,,,9.0,0.005025870860993388,,
,,,,,,,,9.0,0.006904353992930876,,
,,,,,,,,9.0,0.003292047440577614,,
,,,,,,,,9.0,0.0048099174625611954,,
,,,,,,,,9.0,0.001892562640487161,,
,,,,,,,,9.0,0.002266308276231848,,
,,,,,,,,9.0,0.0016390946987793233,,
,,,,,,,,7.0,0.0006514530455903741,,
,,,,,,,,9.0,0.0011900091092674953,,
,,,,,,,,9.0,0.0006199229251105581,,
,,,,,,,,9.0,0.000915798970154233,,
,,,,,,,,9.0,0.0003661901795787931,,
,,,,,,,,6.5,0.0003928859833128011,,
,,,,,,,,9.0,0.0015074481329124577,,
,,,,,,,,9.0,0.00043195840054111034,,
,,,,,,,,9.0,5.053832093327437e-05,,
,,,,,,,,9.0,0.0016286613864091386,,
,,,,,,,,9.0,0.0007754134196201773,,
,,,,,,,,7.5,0.000553420279897332,,
,,,,,,,,9.0,0.0005464279618845325,,
,,,,,,,,9.0,0.0005951067424817949,,
,,,,,,,,9.0,0.0003523882547306012,,
,,,,,,,,7.0,0.0002068497744114814,,
,,,,,,,,6.5,0.10493022066093213,,
,,,,,,,,6.5,0.07235618552676519,,
,,,,,,,,9.0,0.04401227728875341,,
,,,,,,,,9.0,0.020043318476200257,,
,,,,,,,,9.0,0.03915853145582792,,
,,,,,,,,8.0,0.033791233974663375,,
,,,,,,,,9.0,0.025712210165568038,,
,,,,,,,,8.0,0.009233091536197908,,
,,,,,,,,8.5,0.014187540287776019,,
,,,,,,,,8.0,0.011442752654406354,,
,,,,,,,,7.0,0.009407237390328671,,
,,,,,,,,8.0,0.00279775815937785,,
,,,,,,,,8.0,0.007964536823754673,,
,,,,,,,,8.5,0.003330186529069741,,
,,,,,,,,7.0,0.0003106197289247881,,
,,,,,,,,8.0,0.005880661669277883,,
,,,,,,,,8.5,0.001168415496650478,,
,,,,,,,,8.0,0.002551698128507901,,
,,,,,,,,8.0,0.0059881690512479085,,
,,,,,,,,8.0,0.0034031131906678085,,
,,,,,,,,8.0,0.007187613434912405,,
,,,,,,,,8.5,0.002510735495090688,,
,,,,,,,,8.0,0.002447041551330087,,
,,,,,,,,8.0,0.0026903966644117815,,
,,,,,,,,7.0,0.0015625990260313264,,
,,,,,,,,8.0,0.0010686954042726487,,
,,,,,,,,8.0,0.0008067165262144709,,
,,,,,,,,8.0,0.000977257049244895,,
,,,,,,,,8.0,0.0011879900674485425,,
,,,,,,,,8.5,0.00046542265758582754,,
,,,,,,,,8.0,0.0004426301275740785,,
,,,,,,,,8.5,0.000318228243605595,,
,,,,,,,,8.0,7.086659907192261e-05,,
,,,,,,,,8.0,0.0002734748402904774,,
,,,,,,,,8.0,0.000409459008344068,,
,,,,,,,,8.0,0.0002726242275908813,,
,,,,,,,,8.0,0.00019620194953500202,,
,,,,,,,,8.0,0.00010684189090243157,,
,,,,,,,,8.0,0.0001132216306186984,,
,,,,,,,,6.0,0.00020549675304605276,,
,,,,,,,,6.0,9.155231916316009e-05,,
,,,,,,,,8.5,5.357507126993039e-05,,
,,,,,,,,8.0,9.718261702454378e-05,,
,,,,,,,,8.0,0.00012796310817002056,,
,,,,,,,,8.0,8.749311502962708e-05,,
,,,,,,,,8.0,5.2967500187929564e-05,,
,,,,,,,,8.0,8.416635126738125e-05,,
,,,,,,,,8.0,6.43918811393765e-05,,
,,,,,,,,8.0,1.5019192054116503e-05,,
,,,,,,,,8.0,3.3920030904506514e-05,,
,,,,,,,,8.0,2.604692140969894e-05,,
,,,,,,,,8.0,2.6933913507608263e-05,,
,,,,,,,,8.0,1.2622417686235233e-05,,
,,,,,,,,8.0,1.879240118267955e-05,,
,,,,,,,,8.0,5.534134481709196e-06,,
,,,,,,,,8.0,1.8303733714951365e-05,,
,,,,,,,,6.0,1.2617994210484262e-05,,
,,,,,,,,8.5,1.1657606389531284e-05,,
,,,,,,,,8.0,8.474727112955937e-06,,
,,,,,,,,8.0,9.930081459977313e-06,,
,,,,,,,,7.0,5.7394928341086835e-06,,
,,,,,,,,8.0,2.6533134207001876e-06,,
,,,,,,,,8.0,4.909426697119468e-07,,
,,,,,,,,8.0,4.474948474106344e-06,,
,,,,,,,,7.0,3.6819510077071293e-06,,
,,,,,,,,6.0,4.760610386753128e-06,,
,,,,,,,,8.0,2.1555540153719854e-06,,
,,,,,,,,8.0,4.5422187986421394e-07,,
,,,,,,,,8.0,1.5663948580449395e-06,,
,,,,,,,,8.0,3.4199213590851985e-06,,
,,,,,,,,8.0,1.4741859016120796e-06,,
,,,,,,,,8.0,1.0926818368603431e-06,,
,,,,,,,,8.0,1.9120120989160603e-06,,
,,,,,,,,8.0,1.6879954898296745e-07,,
,,,,,,,,8.0,1.1655468149032733e-06,,
,,,,,,,,8.0,1.4194656627872226e-06,,
,,,,,,,,6.0,1.068860714144304e-06,,
,,,,,,,,8.0,5.410044443571182e-07,,
,,,,,,,,8.0,6.987592708410095e-07,,
,,,,,,,,8.0,3.628425640014865e-07,,
,,,,,,,,8.0,3.152856902721712e-07,,
,,,,,,,,8.0,1.7888892951400947e-07,,
,,,,,,,,8.0,1.0199371868330198e-07,,
,,,,,,,,8.0,2.128192044967281e-07,,
,,,,,,,,8.0,9.883048884551382e-08,,
,,,,,,,,8.0,1.459783598195541e-07,,
,,,,,,,,8.0,8.731064087413865e-08,,
,,,,,,,,7.0,8.431513225659603e-08,,
,,,,,,,,8.0,5.3593561456788397e-08,,
,,,,,,,,8.0,3.027500754537726e-08,,
,,,,,,,,8.0,1.7027095372545986e-08,,
,,,,,,,,8.0,1.3886851304989455e-08,,
,,,,,,,,7.0,6.784842584983686e-09,,
,,,,,,,,8.0,2.9327758915842494e-09,,
,,,,,,,,7.0,4.536510965491569e-09,,
,,,,,,,,8.0,4.308311696288314e-09,,
,,,,,,,,8.0,3.0327506048144493e-09,,
,,,,,,,,8.0,8.958411873427608e-10,,
,,,,,,,,8.0,1.341877442495587e-11,,
,,,,,,,,8.0,7.457155892787171e-10,,
,,,,,,,,8.0,7.367251836365441e-10,,
,,,,,,,,8.5,9.469556250252254e-11,,
,,,,,,,,8.0,1.98633665071668e-11,,
,,,,,,,,6.0,1.0168460518045209e-11,,
,,,,,,,,6.0,2.8554825171056565e-12,,
,,,,,,,,8.0,4.4807213495090537e-13,,
,,,,,,,,8.0,2.0924928456622638e-13,,
,,,,,,,,8.0,2.105260410445453e-14,,
,,,,,,,,8.0,4.874156633860593e-14,,
,,,,,,,,8.0,7.313594174718219e-15,,
,,,,,,,,8.0,1.042499420123022e-14,,
,,,,,,,,8.0,6.916689443414725e-15,,
,,,,,,,,8.0,2.986499936241671e-15,,
,,,,,,,,8.0,2.3037127760972e-15,,
,,,,,,,,8.0,6.494804694057165e-16,,
,,,,,,,,8.0,3.22519788653608e-15,,
,,,,,,,,8.0,6.078471059822732e-16,,
,,,,,,,,6.0,1.5709655798445965e-15,,
,,,,,,,,8.0,6.827871601444713e-16,,
,,,,,,,,6.0,1.3766765505351941e-15,,
,,,,,,,,8.0,1.759703494030873e-15,,
,,,,,,,,8.0,9.825473767932635e-16,,
,,,,,,,,8.0,8.965050923848138e-16,,
,,,,,,,,8.0,1.1157741397482824e-15,,
,,,,,,,,8.0,8.215650382226159e-16,,
,,,,,,,,8.0,8.104628079763643e-16,,
,,,,,,,,8.5,1.0325074129013957e-15,,
,,,,,,,,8.0,8.743006318923108e-16,,
,,,,,,,,8.0,8.104628079763643e-16,,
,,,,,,,,8.0,7.605027718682322e-16,,
,,,,,,,,8.0,8.049116928532385e-16,,
,,,,,,,,8.0,8.298917109073045e-16,,
,,,,,,,,8.0,6.827871601444713e-16,,
,,,,,,,,7.0,7.16093850883226e-16,,
,,,,,,,,8.0,6.550315845288424e-16,,
,,,,,,,,8.0,6.050715484207103e-16,,
,,,,,,,,8.0,5.995204332975846e-16,,
,,,,,,,,8.0,5.662137425588298e-16,,
,,,,,,,,8.0,6.938893903907228e-16,,
,,,,,,,,8.0,5.551115123125783e-16,,
,,,,,,,,7.0,7.438494264988549e-16,,
,,,,,,,,8.0,6.494804694057165e-16,,
,,,,,,,,7.0,6.078471059822732e-16,,
,,,,,,,,8.0,6.217248937900876e-16,,
,,,,,,,,8.0,6.605826996519682e-16,,
,,,,,,,,8.0,5.939693181744587e-16,,
,,,,,,,,6.0,1.0103029524088924e-15,,
,,,,,,,,6.0,7.660538869913581e-16,,
,,,,,,,,6.0,6.994405055138486e-16,,
,,,,,,,,8.0,8.215650382226159e-16,,
,,,,,,,,8.0,6.272760089132135e-16,,
,,,,,,,,7.0,7.494005416219807e-16,,
,,,,,,,,8.0,6.994405055138486e-16,,
,,,,,,,,8.0,7.993605777301127e-16,,
,,,,,,,,8.0,5.773159728050814e-16,,
,,,,,,,,8.0,6.938893903907228e-16,,
,,,,,,,,8.5,6.938893903907228e-16,,
,,,,,,,,8.0,6.494804694057165e-16,,
,,,,,,,,8.0,7.771561172376096e-16,,
,,,,,,,,6.0,5.329070518200751e-16,,
,,,,,,,,8.0,7.105427357601002e-16,,
,,,,,,,,8.0,5.939693181744587e-16,,
,,,,,,,,6.0,4.718447854656915e-16,,
,,,,,,,,8.0,2.650305201690184e-08,,
,,,,,,,,7.0,9.423308106049078e-09,,
,,,,,,,,6.0,7.538646457083686e-09,,
,,,,,,,,8.0,1.0855650334207211e-08,,
,,,,,,,,6.0,6.947616526531419e-09,,
,,,,,,,,8.0,6.0274433721918544e-09,,
,,,,,,,,7.0,7.549516567451064e-16,,
,,,,,,,,8.0,2.2765954205139493e-09,,
,,,,,,,,8.0,1.4570213036080303e-09,,
,,,,,,,,8.0,5.60662627435704e-16,,
,,,,,,,,7.0,9.324938182730946e-10,,
,,,,,,,,8.0,6.189493362285248e-16,,
,,,,,,,,8.0,8.089902525654225e-10,,
,,,,,,,,8.0,4.142034271126249e-10,,
,,,,,,,,8.0,6.7723604502134545e-16,,
,,,,,,,,8.0,1.5644699424832709e-10,,
,,,,,,,,8.5,5.562605931430653e-11,,
,,,,,,,,8.0,6.716849298982197e-16,,
,,,,,,,,8.0,1.0858131060942355e-10,,
,,,,,,,,8.0,4.101206041440264e-11,,
,,,,,,,,7.0,2.6248064832756767e-11,,
,,,,,,,,8.0,5.828670879282072e-16,,
,,,,,,,,8.0,9.333150918777733e-12,,
,,,,,,,,8.0,7.466444129633487e-12,,
,,,,,,,,8.0,1.0751421974930508e-11,,
,,,,,,,,8.0,3.8231362520235734e-12,,
,,,,,,,,8.0,5.505118583215562e-12,,
,,,,,,,,8.0,3.5235259154831054e-12,,
,,,,,,,,8.0,2.2552015810362035e-12,,
,,,,,,,,8.0,1.4435119766176285e-12,,
,,,,,,,,8.0,9.239664588989172e-13,,
,,,,,,,,7.0,5.915101741749141e-13,,
,,,,,,,,8.0,3.787414826206259e-13,,
,,,,,,,,8.0,1.3501422202466528e-13,,
,,,,,,,,7.0,1.0813572259849025e-13,,
,,,,,,,,8.0,1.5539791675678317e-13,,
,,,,,,,,8.0,4.274358644806853e-16,,
,,,,,,,,8.0,9.965916980547717e-14,,
,,,,,,,,8.0,8.651968030903844e-14,,
,,,,,,,,8.0,3.299582829185965e-14,,
,,,,,,,,8.0,2.123301534595612e-14,,
,,,,,,,,8.0,7.821521208484228e-15,,
,,,,,,,,8.0,6.378231276471525e-15,,
,,,,,,,,8.0,5.223599330861361e-15,,
,,,,,,,,8.0,4.241051954068098e-15,,
,,,,,,,,8.0,4.718447854656915e-16,,
,,,,,,,,6.0,4.3298697960381104e-16,,
,,,,,,,,8.0,3.4916514124461172e-15,,
,,,,,,,,8.0,2.1413306683371047e-10,,
,,,,,,,,8.0,4.493617145051587e-11,,
,,,,,,,,8.0,3.5948466425850256e-11,,
,,,,,,,,8.0,2.8757879411145383e-11,,
,,,,,,,,8.5,4.141156861869888e-11,,
,,,,,,,,8.0,1.4724377273012123e-11,,
,,,,,,,,8.0,2.874100402117108e-11,,
,,,,,,,,8.0,1.085620482399463e-11,,
,,,,,,,,6.0,6.328271240363392e-16,,
,,,,,,,,8.0,3.860189945470438e-12,,
,,,,,,,,8.5,7.53455631219424e-12,,
,,,,,,,,8.0,1.581584863075136e-12,,
,,,,,,,,8.5,3.086492172954536e-12,,
,,,,,,,,8.0,1.1662282251023726e-12,,
,,,,,,,,8.0,1.0119460824853376e-12,,
,,,,,,,,5.0,5.183464768521163e-13,,
,,,,,,,,8.0,2.6575963651964685e-13,,
,,,,,,,,8.0,1.3631318296347671e-13,,
,,,,,,,,8.0,5.191402863147232e-14,,
,,,,,,,,8.0,6.938893903907228e-16,,
,,,,,,,,7.0,3.360645095540349e-14,,
,,,,,,,,7.0,2.9282132274488504e-14,,
,,,,,,,,8.0,7.605027718682322e-16,,
,,,,,,,,8.0,6.689093723366568e-15,,
,,,,,,,,8.0,1.475486399726833e-14,,
,,,,,,,,8.0,4.279909759929978e-15,,
,,,,,,,,8.0,2.0483614804334137e-15,,
,,,,,,,,8.0,1.898481372109018e-15,,
,,,,,,,,8.0,1.3489209749195652e-15,,
,,,,,,,,4.0,7.716050021144838e-16,,
,,,,,,,,8.0,1.8540724511240113e-15,,
,,,,,,,,8.0,1.3933298959045715e-15,,
,,,,,,,,7.0,1.5376588891058418e-15,,
,,,,,,,,8.0,4.414709852370025e-05,,
,,,,,,,,8.5,3.830006058601621e-05,,
,,,,,,,,7.0,1.4466121244904873e-05,,
,,,,,,,,8.0,1.2550163853325414e-05,,
,,,,,,,,8.0,2.6334770059421863e-06,,
,,,,,,,,8.0,2.1067816049102907e-06,,
,,,,,,,,8.0,4.112437692002646e-06,,
,,,,,,,,8.0,2.5473922241059377e-06,,
,,,,,,,,8.0,3.5345930114449863e-07,,
,,,,,,,,7.0,6.899525550330132e-07,,
,,,,,,,,8.0,3.5325570869049196e-07,,
,,,,,,,,8.0,2.4918124936768037e-07,,
,,,,,,,,8.0,2.4289539007904538e-08,,
,,,,,,,,8.0,1.943163133177883e-08,,
,,,,,,,,8.0,4.5889739463955695e-08,,
,,,,,,,,8.0,1.1461242802046634e-08,,
,,,,,,,,8.0,1.3698884904211895e-08,,
,,,,,,,,8.0,3.2582095021993495e-09,,
,,,,,,,,8.0,2.4747252661960763e-05,,
,,,,,,,,8.0,8.881784197001252e-16,,
,,,,,,,,8.0,1.9797097655638306e-05,,
,,,,,,,,8.0,2.850757463724318e-05,,
,,,,,,,,8.0,1.0136015297079747e-05,,
,,,,,,,,8.0,8.108717685201272e-06,,
,,,,,,,,8.0,1.5828105965987048e-05,,
,,,,,,,,8.0,9.804513114397562e-06,,
,,,,,,,,8.0,2.4487542931106444e-06,,
,,,,,,,,6.0,1.5671913970449758e-06,,
,,,,,,,,8.0,5.572210255322396e-07,,
,,,,,,,,7.0,1.4985296603320375e-06,,
,,,,,,,,8.0,1.4607605286487413e-07,,
,,,,,,,,8.0,1.322386644631024e-12,,
,,,,,,,,8.0,1.1685853811282953e-07,,
,,,,,,,,8.0,1.6827539270347636e-07,,
,,,,,,,,8.0,5.983138235965413e-08,,
,,,,,,,,8.0,2.273181642920008e-14,,
,,,,,,,,8.0,8.615687343560552e-08,,
,,,,,,,,8.0,1.5443202272535927e-14,,
,,,,,,,,8.0,7.474586722344689e-08,,
,,,,,,,,8.0,3.826988422273025e-08,,
,,,,,,,,8.0,1.44547242619808e-08,,
,,,,,,,,8.0,5.139458186809165e-09,,
,,,,,,,,7.0,1.0032220798539271e-08,,
,,,,,,,,8.0,5.136497374658156e-09,,
,,,,,,,,8.0,3.623208039149617e-09,,
,,,,,,,,8.0,1.187253412249234e-09,,
,,,,,,,,8.0,2.0831523728226388e-10,,
,,,,,,,,8.0,7.40682848388019e-11,,
,,,,,,,,8.0,2.1860486199010155e-10,,
,,,,,,,,8.0,2.796050613262935e-11,,
,,,,,,,,8.0,2.4257296171725783e-11,,
,,,,,,,,8.0,1.7111068117969806e-11,,
,,,,,,,,8.0,6.153949572151873e-12,,
,,,,,,,,3.0,7.878031560437648e-13,,
,,,,,,,,7.0,8.26974599910102e-13,,
,,,,,,,,8.0,3.392286451742166e-13,,
,,,,,,,,6.0,1.8623713682330844e-13,,
,,,,,,,,8.0,1.866284904394888e-14,,
,,,,,,,,8.0,1.925681836212334e-14,,
,,,,,,,,7.0,8.498757253505573e-15,,
,,,,,,,,7.0,3.97459842815806e-15,,
,,,,,,,,8.0,2.3647750424515835e-15,,
,,,,,,,,8.0,1.0935696792557792e-15,,
,,,,,,,,8.0,1.0602629885170246e-15,,
,,,,,,,,7.0,8.382183835919932e-16,,
,,,,,,,,6.5,1.0602629885170246e-15,,
,,,,,,,,8.0,7.605027718682322e-16,,
,,,,,,,,8.0,1.0130785099704553e-15,,
,,,,,,,,8.0,7.660538869913581e-16,,
,,,,,,,,8.0,1.101896351940468e-15,,
,,,,,,,,8.0,9.270362255620057e-16,,
,,,,,,,,8.0,8.909539772616882e-16,,
,,,,,,,,9.0,6.7723604502134545e-16,,
,,,,,,,,8.0,3.321076236129095e-07,,
,,,,,,,,8.0,2.777828940037086e-07,,
,,,,,,,,8.0,2.0831455985192981e-07,,
,,,,,,,,8.0,1.6145177449411464e-07,,
,,,,,,,,8.5,8.742438508124728e-08,,
,,,,,,,,8.0,1.2023047532561115e-07,,
,,,,,,,,8.0,1.342474545584782e-07,,
,,,,,,,,8.0,1.207404201786222e-07,,
,,,,,,,,8.0,6.994347132582845e-08,,
,,,,,,,,8.0,6.230555033015506e-08,,
,,,,,,,,8.0,1.9968001474524044e-08,,
,,,,,,,,8.0,7.129583919907035e-08,,
,,,,,,,,6.0,6.837067289544586e-08,,
,,,,,,,,8.5,3.072957848737623e-08,,
,,,,,,,,8.0,3.65071118446636e-08,,
,,,,,,,,8.0,4.7849828754831234e-08,,
,,,,,,,,8.0,3.9291989958889496e-08,,
,,,,,,,,8.0,5.462044062043425e-08,,
,,,,,,,,8.0,4.3345844269460086e-08,,
,,,,,,,,8.0,2.6603244202005882e-08,,
,,,,,,,,8.0,2.082585763840683e-08,,
,,,,,,,,8.0,3.056709282356351e-08,,
,,,,,,,,8.0,1.611361941655787e-08,,
,,,,,,,,7.0,1.0900551755677058e-08,,
,,,,,,,,8.5,4.092847705194913e-09,,
,,,,,,,,8.0,1.9748294532995204e-08,,
,,,,,,,,8.0,1.0952692736099223e-08,,
,,,,,,,,8.0,6.828455223484297e-09,,
,,,,,,,,7.0,8.331191009292027e-09,,
,,,,,,,,8.0,1.8858104688934672e-09,,
,,,,,,,,8.0,2.842052188034572e-09,,
,,,,,,,,8.0,3.3907847640790577e-10,,
,,,,,,,,8.0,3.863872044540528e-09,,
,,,,,,,,6.5,1.6926747448131606e-09,,
,,,,,,,,8.0,2.351885824980471e-09,,
,,,,,,,,7.0,2.060664483494179e-09,,
,,,,,,,,8.0,7.62258639541713e-10,,
,,,,,,,,8.0,6.931916318730913e-10,,
,,,,,,,,8.0,1.659244114327052e-09,,
,,,,,,,,8.0,4.324274160971697e-10,,
,,,,,,,,8.5,6.594585044705781e-10,,
,,,,,,,,8.0,7.997032036577422e-10,,
,,,,,,,,7.0,2.059519110808594e-10,,
,,,,,,,,8.0,4.382335494490519e-10,,
,,,,,,,,8.0,4.989893331863726e-10,,
,,,,,,,,8.0,2.2249990183631496e-10,,
,,,,,,,,8.0,1.558706830273593e-10,,
,,,,,,,,8.5,1.2337320609567826e-10,,
,,,,,,,,8.0,7.757672837449548e-11,,
,,,,,,,,8.0,4.7941339786916616e-11,,
,,,,,,,,8.0,6.164792010210362e-11,,
,,,,,,,,8.0,2.377228414118804e-11,,
,,,,,,,,8.5,6.297448118530724e-11,,
,,,,,,,,8.0,3.393096914550142e-11,,
,,,,,,,,8.0,4.461520597409674e-11,,
,,,,,,,,8.5,3.0278868301536476e-11,,
,,,,,,,,8.0,2.977693092098832e-11,,
,,,,,,,,8.0,1.764398627202013e-11,,
,,,,,,,,8.0,4.1078251911130794e-16,,
,,,,,,,,8.0,1.4455758812204066e-11,,
,,,,,,,,8.0,1.1076783934527157e-11,,
,,,,,,,,8.0,7.359818310348488e-12,,
,,,,,,,,8.0,1.9894474956316797e-12,,
,,,,,,,,7.0,2.171063329114986e-12,,
,,,,,,,,8.0,6.486994275078928e-12,,
,,,,,,,,8.0,3.4463876197321496e-12,,
,,,,,,,,8.0,2.684585886925106e-12,,
,,,,,,,,8.0,3.3917091357693606e-12,,
,,,,,,,,8.0,4.78366790623852e-12,,
,,,,,,,,8.0,4.1486369894983e-12,,
,,,,,,,,8.0,3.9968028886505636e-16,,
,,,,,,,,8.0,1.2600476217983214e-12,,
,,,,,,,,8.0,4.761691041466065e-13,,
,,,,,,,,8.0,3.0490610036792986e-13,,
,,,,,,,,6.0,1.0867973188055657e-13,,
,,,,,,,,6.0,8.710254739696665e-14,,
,,,,,,,,6.0,6.976641486744483e-14,,
,,,,,,,,8.0,5.587752482938413e-14,,
,,,,,,,,6.0,8.031630915894538e-14,,
,,,,,,,,8.0,5.1508797227484136e-14,,
,,,,,,,,8.0,1.8590684547348245e-14,,
,,,,,,,,8.0,4.334310688136611e-14,,
,,,,,,,,8.0,1.1174394742852201e-14,,
,,,,,,,,7.5,9.742207041085749e-15,,
,,,,,,,,8.5,2.375877272697835e-15,,
,,,,,,,,7.0,2.0317081350640365e-15,,
,,,,,,,,8.0,2.6645352591003757e-15,,
,,,,,,,,9.0,4.274358644806853e-16,,
,,,,,,,,8.0,2.4147350785597155e-15,,
,,,,,,,,8.0,9.159339953157541e-16,,
,,,,,,,,8.0,9.658940314238861e-16,,
,,,,,,,,8.0,4.163336342344337e-16,,
,,,,,,,,7.0,6.716849298982197e-16,,
,,,,,,,,8.0,5.10702591327572e-16,,
,,,,,,,,8.0,8.271161533457416e-16,,
,,,,,,,,8.0,5.884182030513329e-16,,
,,,,,,,,7.0,4.996003610813204e-16,,
,,,,,,,,8.0,6.106226635438361e-16,,
,,,,,,,,7.0,5.773159728050814e-16,,
,,,,,,,,8.0,4.6074255521944e-16,,
,,,,,,,,8.0,3.8302694349567903e-16,,
,,,,,,,,8.0,4.884981308350689e-16,,
,,,,,,,,8.0,4.551914400963141e-16,,
,,,,,,,,8.0,4.551914400963141e-16,,
,,,,,,,,8.0,5.273559366969494e-16,,
,,,,,,,,7.0,6.050715484207103e-16,,
,,,,,,,,8.0,5.384581669432009e-16,,
,,,,,,,,8.0,5.329070518200751e-16,,
,,,,,,,,8.0,4.940492459581947e-16,,
,,,,,,,,8.0,4.940492459581947e-16,,
,,,,,,,,8.0,5.10702591327572e-16,,
,,,,,,,,8.0,0.12498757082789372,,
,,,,,,,,8.0,0.17998210199216685,,
,,,,,,,,7.0,0.06399363626388191,,
,,,,,,,,8.0,0.05119490901110548,,
,,,,,,,,8.0,0.07372066897599187,,
,,,,,,,,8.0,0.02621179341368628,,
,,,,,,,,8.0,0.051165420743515135,,
,,,,,,,,8.0,0.010736350582246156,,
,,,,,,,,8.0,0.02095735633654409,,
,,,,,,,,8.0,0.010730166444310806,,
,,,,,,,,8.5,0.004052836637326918,,
,,,,,,,,7.0,0.0014410085821609463,,
,,,,,,,,8.0,0.002075052358311608,,
,,,,,,,,8.0,0.0018002232015219498,,
,,,,,,,,8.5,0.0009217142791794975,,
,,,,,,,,8.0,0.000471917710940184,,
,,,,,,,,8.0,0.00017824564032924427,,
,,,,,,,,8.0,0.0001546379955211674,,
,,,,,,,,8.0,3.244862856877639e-05,,
,,,,,,,,8.0,6.333972296582169e-05,,
,,,,,,,,8.0,3.242993815875672e-05,,
,,,,,,,,8.0,1.2248947134430033e-05,,
,,,,,,,,8.0,4.3551812036746185e-06,,
,,,,,,,,8.0,5.800915303666443e-16,,
,,,,,,,,8.0,6.217248937900876e-16,,
,,,,,,,,8.0,8.501313709158298e-06,,
,,,,,,,,8.0,1.783882221370603e-06,,
,,,,,,,,8.0,1.4271057772463625e-06,,
,,,,,,,,8.0,1.14168462184705e-06,,
,,,,,,,,8.0,9.133476975953237e-07,,
,,,,,,,,8.0,1.7828547052622933e-06,,
,,,,,,,,8.0,1.1043645042285722e-06,,
,,,,,,,,8.0,2.7582176927998245e-07,,
,,,,,,,,8.0,9.806996277283986e-08,,
,,,,,,,,6.5,5.440092820663267e-16,,
,,,,,,,,8.0,1.412207461748416e-07,,
,,,,,,,,8.0,5.021182116760059e-08,,
,,,,,,,,8.0,9.801347453097797e-08,,
,,,,,,,,8.0,5.662137425588298e-16,,
,,,,,,,,8.0,5.018289920277752e-08,,
,,,,,,,,8.0,1.0530182614765238e-08,,
,,,,,,,,8.0,1.516346266328128e-08,,
,,,,,,,,6.0,5.391453822278791e-09,,
,,,,,,,,8.5,4.3131630933501695e-09,,
,,,,,,,,8.0,5.828670879282072e-16,,
,,,,,,,,8.0,8.419293928696447e-09,,
,,,,,,,,8.0,1.1229896534903361e-08,,
,,,,,,,,8.0,2.6206523451310916e-09,,
,,,,,,,,8.0,7.236291788004223e-10,,
,,,,,,,,8.0,7.632068521612468e-09,,
,,,,,,,,8.0,1.1656765763756739e-08,,
,,,,,,,,8.0,1.3328888237573722e-08,,
,,,,,,,,8.0,7.205553054223657e-09,,
,,,,,,,,8.0,2.7966688520564277e-09,,
,,,,,,,,8.0,1.6729020613226452e-09,,
,,,,,,,,8.0,5.542164865923738e-09,,
,,,,,,,,8.0,2.497353240871192e-09,,
,,,,,,,,7.5,2.0868149319674954e-09,,
,,,,,,,,8.0,3.2975585761985114e-09,,
,,,,,,,,8.0,1.0397164795783453e-09,,
,,,,,,,,8.0,2.0357232566325933e-11,,
,,,,,,,,8.0,1.2312197539277037e-09,,
,,,,,,,,7.0,4.695757116479626e-10,,
,,,,,,,,7.0,9.003122802830887e-10,,
,,,,,,,,8.0,6.234018690154386e-10,,
